,date,state,cases,deaths,mental disorder,frequency of mental disorder
3187,12/9/2020,Tennessee,413043,5113,Symptoms of Anxiety Disorder,36.2
3188,12/9/2020,Tennessee,413043,5113,Symptoms of Anxiety Disorder or Depressive Disorder,41.0
3189,12/9/2020,Texas,1390544,23727,Symptoms of Depressive Disorder,31.8
3190,12/9/2020,Texas,1390544,23727,Symptoms of Anxiety Disorder,38.0
3191,12/9/2020,Texas,1390544,23727,Symptoms of Anxiety Disorder or Depressive Disorder,43.2
3192,12/9/2020,Utah,222545,995,Symptoms of Depressive Disorder,29.0
3193,12/9/2020,Utah,222545,995,Symptoms of Anxiety Disorder,34.6
3194,12/9/2020,Utah,222545,995,Symptoms of Anxiety Disorder or Depressive Disorder,40.6
3195,12/9/2020,Vermont,5285,86,Symptoms of Depressive Disorder,25.7
3196,12/9/2020,Vermont,5285,86,Symptoms of Anxiety Disorder,38.0
3197,12/9/2020,Vermont,5285,86,Symptoms of Anxiety Disorder or Depressive Disorder,41.1
3198,12/9/2020,Virginia,267128,4281,Symptoms of Depressive Disorder,28.1
3199,12/9/2020,Virginia,267128,4281,Symptoms of Anxiety Disorder,35.9
3200,12/9/2020,Virginia,267128,4281,Symptoms of Anxiety Disorder or Depressive Disorder,40.4
3201,12/9/2020,Washington,197973,3146,Symptoms of Depressive Disorder,31.2
3202,12/9/2020,Washington,197973,3146,Symptoms of Anxiety Disorder,36.8
3203,12/9/2020,Washington,197973,3146,Symptoms of Anxiety Disorder or Depressive Disorder,42.4
3204,12/9/2020,West Virginia,58462,901,Symptoms of Depressive Disorder,37.0
3205,12/9/2020,West Virginia,58462,901,Symptoms of Anxiety Disorder,39.5
3206,12/9/2020,West Virginia,58462,901,Symptoms of Anxiety Disorder or Depressive Disorder,48.1
3207,12/9/2020,Wisconsin,452180,4149,Symptoms of Depressive Disorder,30.0
3208,12/9/2020,Wisconsin,452180,4149,Symptoms of Anxiety Disorder,35.4
3209,12/9/2020,Wisconsin,452180,4149,Symptoms of Anxiety Disorder or Depressive Disorder,40.0
3210,12/9/2020,Wyoming,37885,299,Symptoms of Depressive Disorder,24.7
3211,12/9/2020,Wyoming,37885,299,Symptoms of Anxiety Disorder,33.6
3212,12/9/2020,Wyoming,37885,299,Symptoms of Anxiety Disorder or Depressive Disorder,39.0
3213,1/6/2021,Alabama,384184,4994,Symptoms of Depressive Disorder,29.3
3214,1/6/2021,Alabama,384184,4994,Symptoms of Anxiety Disorder,36.8
3215,1/6/2021,Alabama,384184,4994,Symptoms of Anxiety Disorder or Depressive Disorder,42.0
3216,1/6/2021,Alaska,48636,211,Symptoms of Depressive Disorder,28.4
3217,1/6/2021,Alaska,48636,211,Symptoms of Anxiety Disorder,36.2
3218,1/6/2021,Alaska,48636,211,Symptoms of Anxiety Disorder or Depressive Disorder,41.5
3219,1/6/2021,Arizona,578623,9467,Symptoms of Depressive Disorder,26.9
3220,1/6/2021,Arizona,578623,9467,Symptoms of Anxiety Disorder,33.5
3221,1/6/2021,Arizona,578623,9467,Symptoms of Anxiety Disorder or Depressive Disorder,38.4
3222,1/6/2021,Arkansas,242593,3901,Symptoms of Depressive Disorder,28.8
3223,1/6/2021,Arkansas,242593,3901,Symptoms of Anxiety Disorder,37.6
3224,1/6/2021,Arkansas,242593,3901,Symptoms of Anxiety Disorder or Depressive Disorder,41.1
3225,1/6/2021,California,2548733,28040,Symptoms of Depressive Disorder,31.3
3226,1/6/2021,California,2548733,28040,Symptoms of Anxiety Disorder,39.9
3227,1/6/2021,California,2548733,28040,Symptoms of Anxiety Disorder or Depressive Disorder,45.4
3228,1/6/2021,Colorado,350560,5080,Symptoms of Depressive Disorder,29.1
3229,1/6/2021,Colorado,350560,5080,Symptoms of Anxiety Disorder,36.6
3230,1/6/2021,Colorado,350560,5080,Symptoms of Anxiety Disorder or Depressive Disorder,41.7
3231,1/6/2021,Connecticut,199454,6230,Symptoms of Depressive Disorder,24.3
3232,1/6/2021,Connecticut,199454,6230,Symptoms of Anxiety Disorder,35.3
3233,1/6/2021,Connecticut,199454,6230,Symptoms of Anxiety Disorder or Depressive Disorder,39.5
3234,1/6/2021,Delaware,61729,947,Symptoms of Depressive Disorder,25.8
3235,1/6/2021,Delaware,61729,947,Symptoms of Anxiety Disorder,34.7
3236,1/6/2021,Delaware,61729,947,Symptoms of Anxiety Disorder or Depressive Disorder,40.8
3237,1/6/2021,District of Columbia,30482,806,Symptoms of Depressive Disorder,23.0
3238,1/6/2021,District of Columbia,30482,806,Symptoms of Anxiety Disorder,34.4
3239,1/6/2021,District of Columbia,30482,806,Symptoms of Anxiety Disorder or Depressive Disorder,39.4
3240,1/6/2021,Florida,1409898,22316,Symptoms of Depressive Disorder,26.0
3241,1/6/2021,Florida,1409898,22316,Symptoms of Anxiety Disorder,33.7
3242,1/6/2021,Florida,1409898,22316,Symptoms of Anxiety Disorder or Depressive Disorder,38.0
3243,1/6/2021,Georgia,690137,10814,Symptoms of Depressive Disorder,28.8
3244,1/6/2021,Georgia,690137,10814,Symptoms of Anxiety Disorder,37.3
3245,1/6/2021,Georgia,690137,10814,Symptoms of Anxiety Disorder or Depressive Disorder,43.3
3246,1/6/2021,Hawaii,22325,297,Symptoms of Depressive Disorder,28.2
3247,1/6/2021,Hawaii,22325,297,Symptoms of Anxiety Disorder,34.4
3248,1/6/2021,Hawaii,22325,297,Symptoms of Anxiety Disorder or Depressive Disorder,38.1
3249,1/6/2021,Idaho,146322,1495,Symptoms of Depressive Disorder,27.5
3250,1/6/2021,Idaho,146322,1495,Symptoms of Anxiety Disorder,34.0
3251,1/6/2021,Idaho,146322,1495,Symptoms of Anxiety Disorder or Depressive Disorder,38.8
3252,1/6/2021,Illinois,1001955,18738,Symptoms of Depressive Disorder,26.5
3253,1/6/2021,Illinois,1001955,18738,Symptoms of Anxiety Disorder,35.6
3254,1/6/2021,Illinois,1001955,18738,Symptoms of Anxiety Disorder or Depressive Disorder,40.9
3255,1/6/2021,Indiana,542235,8743,Symptoms of Depressive Disorder,26.4
3256,1/6/2021,Indiana,542235,8743,Symptoms of Anxiety Disorder,32.8
3257,1/6/2021,Indiana,542235,8743,Symptoms of Anxiety Disorder or Depressive Disorder,38.7
3258,1/6/2021,Iowa,290776,4060,Symptoms of Depressive Disorder,28.0
3259,1/6/2021,Iowa,290776,4060,Symptoms of Anxiety Disorder,31.1
3260,1/6/2021,Iowa,290776,4060,Symptoms of Anxiety Disorder or Depressive Disorder,36.3
3261,1/6/2021,Kansas,239988,3027,Symptoms of Depressive Disorder,25.5
3262,1/6/2021,Kansas,239988,3027,Symptoms of Anxiety Disorder,33.9
3263,1/6/2021,Kansas,239988,3027,Symptoms of Anxiety Disorder or Depressive Disorder,38.7
3264,1/6/2021,Kentucky,289992,3135,Symptoms of Depressive Disorder,29.6
3265,1/6/2021,Kentucky,289992,3135,Symptoms of Anxiety Disorder,35.8
3266,1/6/2021,Kentucky,289992,3135,Symptoms of Anxiety Disorder or Depressive Disorder,40.4
3267,1/6/2021,Louisiana,333524,7681,Symptoms of Depressive Disorder,30.4
3268,1/6/2021,Louisiana,333524,7681,Symptoms of Anxiety Disorder,38.4
3269,1/6/2021,Louisiana,333524,7681,Symptoms of Anxiety Disorder or Depressive Disorder,43.5
3270,1/6/2021,Maine,27090,372,Symptoms of Depressive Disorder,22.2
3271,1/6/2021,Maine,27090,372,Symptoms of Anxiety Disorder,34.8
3272,1/6/2021,Maine,27090,372,Symptoms of Anxiety Disorder or Depressive Disorder,40.6
3273,1/6/2021,Maryland,293079,6132,Symptoms of Depressive Disorder,27.4
3274,1/6/2021,Maryland,293079,6132,Symptoms of Anxiety Disorder,32.9
3275,1/6/2021,Maryland,293079,6132,Symptoms of Anxiety Disorder or Depressive Disorder,38.8
3276,1/6/2021,Massachusetts,404053,12836,Symptoms of Depressive Disorder,24.2
3277,1/6/2021,Massachusetts,404053,12836,Symptoms of Anxiety Disorder,34.9
3278,1/6/2021,Massachusetts,404053,12836,Symptoms of Anxiety Disorder or Depressive Disorder,38.4
3279,1/6/2021,Michigan,549467,13657,Symptoms of Depressive Disorder,30.2
3280,1/6/2021,Michigan,549467,13657,Symptoms of Anxiety Disorder,38.6
3281,1/6/2021,Michigan,549467,13657,Symptoms of Anxiety Disorder or Depressive Disorder,42.9
3282,1/6/2021,Minnesota,427655,5596,Symptoms of Depressive Disorder,21.5
3283,1/6/2021,Minnesota,427655,5596,Symptoms of Anxiety Disorder,30.8
3284,1/6/2021,Minnesota,427655,5596,Symptoms of Anxiety Disorder or Depressive Disorder,33.6
3285,1/6/2021,Mississippi,228235,5013,Symptoms of Depressive Disorder,37.5
3286,1/6/2021,Mississippi,228235,5013,Symptoms of Anxiety Disorder,49.2
3287,1/6/2021,Mississippi,228235,5013,Symptoms of Anxiety Disorder or Depressive Disorder,52.3
3288,1/6/2021,Missouri,435687,6167,Symptoms of Depressive Disorder,31.9
3289,1/6/2021,Missouri,435687,6167,Symptoms of Anxiety Disorder,36.4
3290,1/6/2021,Missouri,435687,6167,Symptoms of Anxiety Disorder or Depressive Disorder,43.7
3291,1/6/2021,Montana,84155,1015,Symptoms of Depressive Disorder,23.7
3292,1/6/2021,Montana,84155,1015,Symptoms of Anxiety Disorder,32.3
3293,1/6/2021,Montana,84155,1015,Symptoms of Anxiety Disorder or Depressive Disorder,35.7
3294,1/6/2021,Nebraska,173625,1756,Symptoms of Depressive Disorder,26.1
3295,1/6/2021,Nebraska,173625,1756,Symptoms of Anxiety Disorder,31.7
3296,1/6/2021,Nebraska,173625,1756,Symptoms of Anxiety Disorder or Depressive Disorder,38.5
3297,1/6/2021,Nevada,237775,3301,Symptoms of Depressive Disorder,30.8
3298,1/6/2021,Nevada,237775,3301,Symptoms of Anxiety Disorder,34.9
3299,1/6/2021,Nevada,237775,3301,Symptoms of Anxiety Disorder or Depressive Disorder,41.7
3300,1/6/2021,New Hampshire,48838,816,Symptoms of Depressive Disorder,25.4
3301,1/6/2021,New Hampshire,48838,816,Symptoms of Anxiety Disorder,33.7
3302,1/6/2021,New Hampshire,48838,816,Symptoms of Anxiety Disorder or Depressive Disorder,36.5
3303,1/6/2021,New Jersey,557271,19523,Symptoms of Depressive Disorder,27.3
3304,1/6/2021,New Jersey,557271,19523,Symptoms of Anxiety Disorder,34.2
3305,1/6/2021,New Jersey,557271,19523,Symptoms of Anxiety Disorder or Depressive Disorder,39.4
3306,1/6/2021,New Mexico,149984,2643,Symptoms of Depressive Disorder,27.4
3307,1/6/2021,New Mexico,149984,2643,Symptoms of Anxiety Disorder,33.6
3308,1/6/2021,New Mexico,149984,2643,Symptoms of Anxiety Disorder or Depressive Disorder,38.9
3309,1/6/2021,New York,1064554,38486,Symptoms of Depressive Disorder,25.0
3310,1/6/2021,New York,1064554,38486,Symptoms of Anxiety Disorder,33.8
3311,1/6/2021,New York,1064554,38486,Symptoms of Anxiety Disorder or Depressive Disorder,40.2
3312,1/6/2021,North Carolina,584694,7149,Symptoms of Depressive Disorder,31.1
3313,1/6/2021,North Carolina,584694,7149,Symptoms of Anxiety Disorder,38.8
3314,1/6/2021,North Carolina,584694,7149,Symptoms of Anxiety Disorder or Depressive Disorder,44.3
3315,1/6/2021,North Dakota,93839,1341,Symptoms of Depressive Disorder,26.7
3316,1/6/2021,North Dakota,93839,1341,Symptoms of Anxiety Disorder,30.9
3317,1/6/2021,North Dakota,93839,1341,Symptoms of Anxiety Disorder or Depressive Disorder,35.6
3318,1/6/2021,Ohio,742817,9368,Symptoms of Depressive Disorder,31.1
3319,1/6/2021,Ohio,742817,9368,Symptoms of Anxiety Disorder,34.4
3320,1/6/2021,Ohio,742817,9368,Symptoms of Anxiety Disorder or Depressive Disorder,41.4
3321,1/6/2021,Oklahoma,311573,2633,Symptoms of Depressive Disorder,29.7
3322,1/6/2021,Oklahoma,311573,2633,Symptoms of Anxiety Disorder,37.8
3323,1/6/2021,Oklahoma,311573,2633,Symptoms of Anxiety Disorder or Depressive Disorder,42.8
3324,1/6/2021,Oregon,120243,1571,Symptoms of Depressive Disorder,30.1
3325,1/6/2021,Oregon,120243,1571,Symptoms of Anxiety Disorder,39.2
3326,1/6/2021,Oregon,120243,1571,Symptoms of Anxiety Disorder or Depressive Disorder,44.3
3327,1/6/2021,Pennsylvania,689162,16960,Symptoms of Depressive Disorder,30.4
3328,1/6/2021,Pennsylvania,689162,16960,Symptoms of Anxiety Disorder,34.6
3329,1/6/2021,Pennsylvania,689162,16960,Symptoms of Anxiety Disorder or Depressive Disorder,41.3
3330,1/6/2021,Rhode Island,95463,1890,Symptoms of Depressive Disorder,34.9
3331,1/6/2021,Rhode Island,95463,1890,Symptoms of Anxiety Disorder,39.4
3332,1/6/2021,Rhode Island,95463,1890,Symptoms of Anxiety Disorder or Depressive Disorder,46.8
3333,1/6/2021,South Carolina,333235,5582,Symptoms of Depressive Disorder,29.2
3334,1/6/2021,South Carolina,333235,5582,Symptoms of Anxiety Disorder,35.9
3335,1/6/2021,South Carolina,333235,5582,Symptoms of Anxiety Disorder or Depressive Disorder,42.0
3336,1/6/2021,South Dakota,101684,1519,Symptoms of Depressive Disorder,26.2
3337,1/6/2021,South Dakota,101684,1519,Symptoms of Anxiety Disorder,29.2
3338,1/6/2021,South Dakota,101684,1519,Symptoms of Anxiety Disorder or Depressive Disorder,34.0
3339,1/6/2021,Tennessee,610347,7312,Symptoms of Depressive Disorder,29.4
3340,1/6/2021,Tennessee,610347,7312,Symptoms of Anxiety Disorder,34.4
3341,1/6/2021,Tennessee,610347,7312,Symptoms of Anxiety Disorder or Depressive Disorder,39.6
3342,1/6/2021,Texas,1889528,29278,Symptoms of Depressive Disorder,27.6
3343,1/6/2021,Texas,1889528,29278,Symptoms of Anxiety Disorder,33.9
3344,1/6/2021,Texas,1889528,29278,Symptoms of Anxiety Disorder or Depressive Disorder,39.0
3345,1/6/2021,Utah,292720,1333,Symptoms of Depressive Disorder,29.5
3346,1/6/2021,Utah,292720,1333,Symptoms of Anxiety Disorder,38.5
3347,1/6/2021,Utah,292720,1333,Symptoms of Anxiety Disorder or Depressive Disorder,42.8
3348,1/6/2021,Vermont,8158,152,Symptoms of Depressive Disorder,22.0
3349,1/6/2021,Vermont,8158,152,Symptoms of Anxiety Disorder,30.6
3350,1/6/2021,Vermont,8158,152,Symptoms of Anxiety Disorder or Depressive Disorder,35.2
3351,1/6/2021,Virginia,377300,5226,Symptoms of Depressive Disorder,28.6
3352,1/6/2021,Virginia,377300,5226,Symptoms of Anxiety Disorder,37.1
3353,1/6/2021,Virginia,377300,5226,Symptoms of Anxiety Disorder or Depressive Disorder,41.4
3354,1/6/2021,Washington,265790,3681,Symptoms of Depressive Disorder,30.1
3355,1/6/2021,Washington,265790,3681,Symptoms of Anxiety Disorder,37.9
3356,1/6/2021,Washington,265790,3681,Symptoms of Anxiety Disorder or Depressive Disorder,44.1
3357,1/6/2021,West Virginia,94678,1481,Symptoms of Depressive Disorder,38.5
3358,1/6/2021,West Virginia,94678,1481,Symptoms of Anxiety Disorder,41.6
3359,1/6/2021,West Virginia,94678,1481,Symptoms of Anxiety Disorder or Depressive Disorder,49.7
3360,1/6/2021,Wisconsin,535999,5442,Symptoms of Depressive Disorder,21.3
3361,1/6/2021,Wisconsin,535999,5442,Symptoms of Anxiety Disorder,31.4
3362,1/6/2021,Wisconsin,535999,5442,Symptoms of Anxiety Disorder or Depressive Disorder,34.8
3363,1/6/2021,Wyoming,45890,464,Symptoms of Depressive Disorder,26.2
3364,1/6/2021,Wyoming,45890,464,Symptoms of Anxiety Disorder,35.1
3365,1/6/2021,Wyoming,45890,464,Symptoms of Anxiety Disorder or Depressive Disorder,37.9
3366,1/20/2021,Alabama,429655,6283,Symptoms of Depressive Disorder,32.1
3367,1/20/2021,Alabama,429655,6283,Symptoms of Anxiety Disorder,36.6
3368,1/20/2021,Alabama,429655,6283,Symptoms of Anxiety Disorder or Depressive Disorder,43.4
3369,1/20/2021,Alaska,52081,244,Symptoms of Depressive Disorder,30.8
3370,1/20/2021,Alaska,52081,244,Symptoms of Anxiety Disorder,37.1
3371,1/20/2021,Alaska,52081,244,Symptoms of Anxiety Disorder or Depressive Disorder,43.1
3372,1/20/2021,Arizona,693706,11564,Symptoms of Depressive Disorder,29.8
3373,1/20/2021,Arizona,693706,11564,Symptoms of Anxiety Disorder,36.9
3374,1/20/2021,Arizona,693706,11564,Symptoms of Anxiety Disorder or Depressive Disorder,40.8
3375,1/20/2021,Arkansas,276114,4441,Symptoms of Depressive Disorder,28.5
3376,1/20/2021,Arkansas,276114,4441,Symptoms of Anxiety Disorder,35.1
3377,1/20/2021,Arkansas,276114,4441,Symptoms of Anxiety Disorder or Depressive Disorder,40.0
3378,1/20/2021,California,3090690,35001,Symptoms of Depressive Disorder,30.7
3379,1/20/2021,California,3090690,35001,Symptoms of Anxiety Disorder,39.7
3380,1/20/2021,California,3090690,35001,Symptoms of Anxiety Disorder or Depressive Disorder,46.1
3381,1/20/2021,Colorado,381414,5509,Symptoms of Depressive Disorder,26.5
3382,1/20/2021,Colorado,381414,5509,Symptoms of Anxiety Disorder,37.7
3383,1/20/2021,Colorado,381414,5509,Symptoms of Anxiety Disorder or Depressive Disorder,41.4
3384,1/20/2021,Connecticut,234134,6726,Symptoms of Depressive Disorder,25.2
3385,1/20/2021,Connecticut,234134,6726,Symptoms of Anxiety Disorder,35.8
3386,1/20/2021,Connecticut,234134,6726,Symptoms of Anxiety Disorder or Depressive Disorder,40.6
3387,1/20/2021,Delaware,71775,1026,Symptoms of Depressive Disorder,22.5
3388,1/20/2021,Delaware,71775,1026,Symptoms of Anxiety Disorder,27.1
3389,1/20/2021,Delaware,71775,1026,Symptoms of Anxiety Disorder or Depressive Disorder,32.8
3390,1/20/2021,District of Columbia,34403,863,Symptoms of Depressive Disorder,21.5
3391,1/20/2021,District of Columbia,34403,863,Symptoms of Anxiety Disorder,37.5
3392,1/20/2021,District of Columbia,34403,863,Symptoms of Anxiety Disorder or Depressive Disorder,43.7
3393,1/20/2021,Florida,1601003,24577,Symptoms of Depressive Disorder,26.3
3394,1/20/2021,Florida,1601003,24577,Symptoms of Anxiety Disorder,35.3
3395,1/20/2021,Florida,1601003,24577,Symptoms of Anxiety Disorder or Depressive Disorder,40.8
3396,1/20/2021,Georgia,812454,12373,Symptoms of Depressive Disorder,31.1
3397,1/20/2021,Georgia,812454,12373,Symptoms of Anxiety Disorder,39.0
3398,1/20/2021,Georgia,812454,12373,Symptoms of Anxiety Disorder or Depressive Disorder,44.3
3399,1/20/2021,Hawaii,24551,322,Symptoms of Depressive Disorder,26.3
3400,1/20/2021,Hawaii,24551,322,Symptoms of Anxiety Disorder,31.2
3401,1/20/2021,Hawaii,24551,322,Symptoms of Anxiety Disorder or Depressive Disorder,37.6
3402,1/20/2021,Idaho,157745,1637,Symptoms of Depressive Disorder,28.1
3403,1/20/2021,Idaho,157745,1637,Symptoms of Anxiety Disorder,32.0
3404,1/20/2021,Idaho,157745,1637,Symptoms of Anxiety Disorder or Depressive Disorder,40.0
3405,1/20/2021,Illinois,1084134,20285,Symptoms of Depressive Disorder,27.1
3406,1/20/2021,Illinois,1084134,20285,Symptoms of Anxiety Disorder,32.3
3407,1/20/2021,Illinois,1084134,20285,Symptoms of Anxiety Disorder or Depressive Disorder,38.5
3408,1/20/2021,Indiana,601380,9529,Symptoms of Depressive Disorder,28.0
3409,1/20/2021,Indiana,601380,9529,Symptoms of Anxiety Disorder,36.8
3410,1/20/2021,Indiana,601380,9529,Symptoms of Anxiety Disorder or Depressive Disorder,42.2
3411,1/20/2021,Iowa,308787,4394,Symptoms of Depressive Disorder,25.6
3412,1/20/2021,Iowa,308787,4394,Symptoms of Anxiety Disorder,31.8
3413,1/20/2021,Iowa,308787,4394,Symptoms of Anxiety Disorder or Depressive Disorder,38.5
3414,1/20/2021,Kansas,266251,3584,Symptoms of Depressive Disorder,24.6
3415,1/20/2021,Kansas,266251,3584,Symptoms of Anxiety Disorder,32.1
3416,1/20/2021,Kansas,266251,3584,Symptoms of Anxiety Disorder or Depressive Disorder,36.5
3417,1/20/2021,Kentucky,337788,3540,Symptoms of Depressive Disorder,30.5
3418,1/20/2021,Kentucky,337788,3540,Symptoms of Anxiety Disorder,37.6
3419,1/20/2021,Kentucky,337788,3540,Symptoms of Anxiety Disorder or Depressive Disorder,43.6
3420,1/20/2021,Louisiana,374582,8383,Symptoms of Depressive Disorder,34.0
3421,1/20/2021,Louisiana,374582,8383,Symptoms of Anxiety Disorder,43.4
3422,1/20/2021,Louisiana,374582,8383,Symptoms of Anxiety Disorder or Depressive Disorder,47.5
3423,1/20/2021,Maine,34963,530,Symptoms of Depressive Disorder,24.2
3424,1/20/2021,Maine,34963,530,Symptoms of Anxiety Disorder,34.2
3425,1/20/2021,Maine,34963,530,Symptoms of Anxiety Disorder or Depressive Disorder,37.5
3426,1/20/2021,Maryland,332558,6689,Symptoms of Depressive Disorder,27.1
3427,1/20/2021,Maryland,332558,6689,Symptoms of Anxiety Disorder,34.7
3428,1/20/2021,Maryland,332558,6689,Symptoms of Anxiety Disorder or Depressive Disorder,39.1
3429,1/20/2021,Massachusetts,481040,13829,Symptoms of Depressive Disorder,27.0
3430,1/20/2021,Massachusetts,481040,13829,Symptoms of Anxiety Disorder,36.0
3431,1/20/2021,Massachusetts,481040,13829,Symptoms of Anxiety Disorder or Depressive Disorder,42.2
3432,1/20/2021,Michigan,588616,14759,Symptoms of Depressive Disorder,30.1
3433,1/20/2021,Michigan,588616,14759,Symptoms of Anxiety Disorder,32.9
3434,1/20/2021,Michigan,588616,14759,Symptoms of Anxiety Disorder or Depressive Disorder,39.9
3435,1/20/2021,Minnesota,449560,6047,Symptoms of Depressive Disorder,24.7
3436,1/20/2021,Minnesota,449560,6047,Symptoms of Anxiety Disorder,32.1
3437,1/20/2021,Minnesota,449560,6047,Symptoms of Anxiety Disorder or Depressive Disorder,37.2
3438,1/20/2021,Mississippi,256827,5638,Symptoms of Depressive Disorder,27.0
3439,1/20/2021,Mississippi,256827,5638,Symptoms of Anxiety Disorder,35.8
3440,1/20/2021,Mississippi,256827,5638,Symptoms of Anxiety Disorder or Depressive Disorder,42.7
3441,1/20/2021,Missouri,479480,6868,Symptoms of Depressive Disorder,26.9
3442,1/20/2021,Missouri,479480,6868,Symptoms of Anxiety Disorder,33.6
3443,1/20/2021,Missouri,479480,6868,Symptoms of Anxiety Disorder or Depressive Disorder,39.0
3444,1/20/2021,Montana,90349,1094,Symptoms of Depressive Disorder,24.9
3445,1/20/2021,Montana,90349,1094,Symptoms of Anxiety Disorder,30.5
3446,1/20/2021,Montana,90349,1094,Symptoms of Anxiety Disorder or Depressive Disorder,35.1
3447,1/20/2021,Nebraska,185656,1936,Symptoms of Depressive Disorder,21.3
3448,1/20/2021,Nebraska,185656,1936,Symptoms of Anxiety Disorder,28.7
3449,1/20/2021,Nebraska,185656,1936,Symptoms of Anxiety Disorder or Depressive Disorder,33.8
3450,1/20/2021,Nevada,265228,3869,Symptoms of Depressive Disorder,30.9
3451,1/20/2021,Nevada,265228,3869,Symptoms of Anxiety Disorder,37.4
3452,1/20/2021,Nevada,265228,3869,Symptoms of Anxiety Disorder or Depressive Disorder,41.4
3453,1/20/2021,New Hampshire,59437,950,Symptoms of Depressive Disorder,25.2
3454,1/20/2021,New Hampshire,59437,950,Symptoms of Anxiety Disorder,32.5
3455,1/20/2021,New Hampshire,59437,950,Symptoms of Anxiety Disorder or Depressive Disorder,37.7
3456,1/20/2021,New Jersey,641140,20667,Symptoms of Depressive Disorder,29.1
3457,1/20/2021,New Jersey,641140,20667,Symptoms of Anxiety Disorder,35.3
3458,1/20/2021,New Jersey,641140,20667,Symptoms of Anxiety Disorder or Depressive Disorder,42.2
3459,1/20/2021,New Mexico,165835,3011,Symptoms of Depressive Disorder,30.3
3460,1/20/2021,New Mexico,165835,3011,Symptoms of Anxiety Disorder,35.8
3461,1/20/2021,New Mexico,165835,3011,Symptoms of Anxiety Disorder or Depressive Disorder,43.3
3462,1/20/2021,New York,1280068,41148,Symptoms of Depressive Disorder,25.1
3463,1/20/2021,New York,1280068,41148,Symptoms of Anxiety Disorder,32.3
3464,1/20/2021,New York,1280068,41148,Symptoms of Anxiety Disorder or Depressive Disorder,35.8
3465,1/20/2021,North Carolina,693695,8267,Symptoms of Depressive Disorder,30.2
3466,1/20/2021,North Carolina,693695,8267,Symptoms of Anxiety Disorder,39.2
3467,1/20/2021,North Carolina,693695,8267,Symptoms of Anxiety Disorder or Depressive Disorder,44.7
3468,1/20/2021,North Dakota,96244,1409,Symptoms of Depressive Disorder,18.5
3469,1/20/2021,North Dakota,96244,1409,Symptoms of Anxiety Disorder,23.8
3470,1/20/2021,North Dakota,96244,1409,Symptoms of Anxiety Disorder or Depressive Disorder,28.8
3471,1/20/2021,Ohio,842433,10409,Symptoms of Depressive Disorder,29.6
3472,1/20/2021,Ohio,842433,10409,Symptoms of Anxiety Disorder,36.4
3473,1/20/2021,Ohio,842433,10409,Symptoms of Anxiety Disorder or Depressive Disorder,43.2
3474,1/20/2021,Oklahoma,360360,3085,Symptoms of Depressive Disorder,32.1
3475,1/20/2021,Oklahoma,360360,3085,Symptoms of Anxiety Disorder,43.4
3476,1/20/2021,Oklahoma,360360,3085,Symptoms of Anxiety Disorder or Depressive Disorder,47.5
3477,1/20/2021,Oregon,135143,1841,Symptoms of Depressive Disorder,28.5
3478,1/20/2021,Oregon,135143,1841,Symptoms of Anxiety Disorder,36.5
3479,1/20/2021,Oregon,135143,1841,Symptoms of Anxiety Disorder or Depressive Disorder,42.0
3480,1/20/2021,Pennsylvania,789029,19868,Symptoms of Depressive Disorder,25.4
3481,1/20/2021,Pennsylvania,789029,19868,Symptoms of Anxiety Disorder,35.1
3482,1/20/2021,Pennsylvania,789029,19868,Symptoms of Anxiety Disorder or Depressive Disorder,39.8
3483,1/20/2021,Rhode Island,107876,2058,Symptoms of Depressive Disorder,30.3
3484,1/20/2021,Rhode Island,107876,2058,Symptoms of Anxiety Disorder,35.1
3485,1/20/2021,Rhode Island,107876,2058,Symptoms of Anxiety Disorder or Depressive Disorder,41.5
3486,1/20/2021,South Carolina,399843,6328,Symptoms of Depressive Disorder,24.4
3487,1/20/2021,South Carolina,399843,6328,Symptoms of Anxiety Disorder,32.8
3488,1/20/2021,South Carolina,399843,6328,Symptoms of Anxiety Disorder or Depressive Disorder,37.6
3489,1/20/2021,South Dakota,106063,1667,Symptoms of Depressive Disorder,15.3
3490,1/20/2021,South Dakota,106063,1667,Symptoms of Anxiety Disorder,25.8
3491,1/20/2021,South Dakota,106063,1667,Symptoms of Anxiety Disorder or Depressive Disorder,29.1
3492,1/20/2021,Tennessee,681451,8477,Symptoms of Depressive Disorder,32.0
3493,1/20/2021,Tennessee,681451,8477,Symptoms of Anxiety Disorder,38.5
3494,1/20/2021,Tennessee,681451,8477,Symptoms of Anxiety Disorder or Depressive Disorder,43.5
3495,1/20/2021,Texas,2188485,33632,Symptoms of Depressive Disorder,31.0
3496,1/20/2021,Texas,2188485,33632,Symptoms of Anxiety Disorder,38.5
3497,1/20/2021,Texas,2188485,33632,Symptoms of Anxiety Disorder or Depressive Disorder,43.4
3498,1/20/2021,Utah,328380,1518,Symptoms of Depressive Disorder,28.2
3499,1/20/2021,Utah,328380,1518,Symptoms of Anxiety Disorder,35.9
3500,1/20/2021,Utah,328380,1518,Symptoms of Anxiety Disorder or Depressive Disorder,40.9
3501,1/20/2021,Vermont,10471,165,Symptoms of Depressive Disorder,21.2
3502,1/20/2021,Vermont,10471,165,Symptoms of Anxiety Disorder,32.4
3503,1/20/2021,Vermont,10471,165,Symptoms of Anxiety Disorder or Depressive Disorder,36.2
